"zone","state","lga","sector","ea","hhid","item_cd","s8q1","s8q2"
5,9,913,2,2266,90127,102,1,5
5,9,913,2,2266,90127,104,1,250
5,9,913,2,2266,90128,103,1,10
5,9,913,2,2266,90128,104,1,400
5,9,913,2,2266,90129,102,1,5
5,9,913,2,2266,90130,102,1,5
5,10,1014,2,80,100001,102,1,50
5,10,1014,2,80,100001,104,1,140
5,10,1014,2,80,100002,102,1,10
5,10,1014,2,80,100003,104,1,700
5,10,1014,2,80,100004,104,1,1200
5,10,1014,2,80,100005,101,1,400
5,10,1014,2,80,100005,104,1,1100
5,10,1014,2,80,100006,102,1,200
5,10,1014,2,80,100007,102,1,10
5,10,1014,2,80,100008,101,1,50
5,10,1014,2,80,100008,102,1,10
5,10,1014,2,80,100008,104,1,300
5,10,1001,2,172,100011,102,1,50
5,10,1001,2,172,100012,102,1,40
5,10,1001,2,172,100012,104,1,500
5,10,1001,2,172,100013,102,1,40
5,10,1001,2,172,100013,104,1,1000
5,10,1001,2,172,100014,102,1,20
5,10,1001,2,172,100014,104,1,2000
5,10,1001,2,172,100015,102,1,50
5,10,1001,2,172,100015,104,1,500
5,10,1001,2,172,100016,102,1,10
5,10,1001,2,172,100017,102,1,10
5,10,1001,2,172,100018,102,1,40
5,10,1001,2,172,100018,104,1,2000
5,10,1001,2,172,100019,102,1,10
5,10,1001,2,172,100020,102,1,40
5,10,1001,2,172,100020,104,1,900
5,10,1007,1,1166,100021,101,1,250
5,10,1007,1,1166,100021,102,1,40
5,10,1007,1,1166,100021,104,1,1400
5,10,1007,1,1166,100022,102,1,10
5,10,1007,1,1166,100023,102,1,200
5,10,1007,1,1166,100023,104,1,2000
5,10,1007,1,1166,100024,102,1,40
5,10,1007,1,1166,100025,102,1,10
5,10,1007,1,1166,100025,104,1,250
5,10,1007,1,1166,100026,104,1,900
5,10,1007,1,1166,100027,102,1,40
5,10,1007,1,1166,100028,104,1,680
5,10,1007,1,1166,100029,102,1,10
5,10,1007,1,1166,100030,104,1,500
5,10,1008,2,1314,100031,104,1,700
5,10,1008,2,1314,100032,102,1,10
5,10,1008,2,1314,100032,104,1,500
5,10,1008,2,1314,100033,102,1,10
5,10,1008,2,1314,100034,102,1,40
5,10,1008,2,1314,100034,104,1,1400
5,10,1008,2,1314,100035,102,1,20
5,10,1008,2,1314,100035,104,1,1020
5,10,1008,2,1314,100037,102,1,5
5,10,1008,2,1314,100037,104,1,80
5,10,1008,2,1314,100038,102,1,40
5,10,1008,2,1314,100038,104,1,800
5,10,1008,2,1314,100039,102,1,5
5,10,1008,2,1314,100040,102,1,10
5,10,1008,2,1314,100040,104,1,600
5,10,1008,2,1718,100041,102,1,10
5,10,1008,2,1718,100041,104,1,300
5,10,1008,2,1718,100042,102,1,10
5,10,1008,2,1718,100043,102,1,50
5,10,1008,2,1718,100043,104,1,500
5,10,1008,2,1718,100044,102,1,10
5,10,1008,2,1718,100045,102,1,40
5,10,1008,2,1718,100047,101,1,150
5,10,1008,2,1718,100047,102,1,10
5,10,1008,2,1718,100047,104,1,300
5,10,1008,2,1718,100048,102,1,30
5,10,1008,2,1718,100048,104,1,1400
5,10,1008,2,1718,100049,102,1,10
5,10,1008,2,1718,100049,104,1,500
5,10,1008,2,1718,100050,102,1,40
5,10,1021,2,120,100051,102,1,40
5,10,1021,2,120,100051,104,1,1400
5,10,1021,2,120,100052,102,1,10
5,10,1021,2,120,100053,102,1,40
5,10,1021,2,120,100053,104,1,200
5,10,1021,2,120,100054,102,1,30
5,10,1021,2,120,100055,102,1,300
5,10,1021,2,120,100056,102,1,40
5,10,1021,2,120,100056,104,1,2500
5,10,1021,2,120,100057,104,1,130
5,10,1021,2,120,100058,104,1,500
5,10,1021,2,120,100059,102,1,40
5,10,1021,2,120,100059,104,1,1650
5,10,1021,2,120,100060,102,1,20
5,10,1012,2,936,100061,104,1,400
5,10,1012,2,936,100062,102,1,10
5,10,1012,2,936,100063,102,1,50
5,10,1012,2,936,100063,104,1,3300
5,10,1012,2,936,100064,102,1,40
5,10,1012,2,936,100064,104,1,1200
5,10,1012,2,936,100065,102,1,10
5,10,1012,2,936,100065,104,1,2000
5,10,1012,2,936,100066,102,1,10
5,10,1012,2,936,100066,103,1,400
5,10,1012,2,936,100067,102,1,40
5,10,1012,2,936,100067,103,1,200
5,10,1012,2,936,100067,104,1,1300
5,10,1012,2,936,100068,102,1,40
5,10,1012,2,936,100068,104,1,1650
5,10,1012,2,936,100069,102,1,40
5,10,1012,2,936,100069,103,1,200
5,10,1012,2,936,100069,104,1,300
5,10,1012,2,936,100070,102,1,10
5,10,1010,2,20,100071,102,1,10
5,10,1010,2,20,100072,102,1,50
5,10,1010,2,20,100072,104,1,500
5,10,1010,2,20,100073,102,1,50
5,10,1010,2,20,100074,102,1,10
5,10,1010,2,20,100075,102,1,20
5,10,1010,2,20,100075,104,1,2500
5,10,1010,2,20,100078,102,1,30
5,10,1010,2,20,100079,102,1,20
5,10,1010,2,20,100079,104,1,900
5,10,1010,2,20,100080,102,1,10
5,10,1010,2,20,100080,104,1,200
5,10,1005,2,1374,100081,102,1,10
5,10,1005,2,1374,100081,104,1,100
5,10,1005,2,1374,100082,102,1,20
5,10,1005,2,1374,100082,104,1,750
5,10,1005,2,1374,100085,101,1,100
5,10,1005,2,1374,100085,102,1,20
5,10,1005,2,1374,100086,102,1,10
5,10,1005,2,1374,100087,102,1,20
5,10,1005,2,1374,100087,104,1,350
5,10,1005,2,1374,100088,101,1,1200
5,10,1005,2,1374,100088,102,1,20
5,10,1005,2,1374,100089,102,1,10
5,10,1005,2,1374,100089,103,1,10
5,10,1005,2,1374,100089,104,1,400
5,10,1005,2,1374,100090,102,1,20
5,10,1005,1,662,100091,102,1,10
5,10,1005,1,662,100092,102,1,10
5,10,1005,1,662,100093,102,1,100
5,10,1005,1,662,100093,104,1,2000
5,10,1005,1,662,100094,102,1,60
5,10,1005,1,662,100094,104,1,80
5,10,1005,1,662,100095,104,1,1200
5,10,1005,1,662,100096,102,1,10
5,10,1005,1,662,100097,102,1,20
5,10,1005,1,662,100098,102,1,10
5,10,1005,1,662,100099,104,1,500
5,10,1005,1,662,100100,104,1,400
5,10,1018,2,898,100101,101,1,140
5,10,1018,2,898,100101,102,1,10
5,10,1018,2,898,100102,102,1,10
5,10,1018,2,898,100102,104,1,200
5,10,1018,2,898,100103,101,1,200
5,10,1018,2,898,100103,102,1,10
5,10,1018,2,898,100103,104,1,200
5,10,1018,2,898,100104,101,1,700
5,10,1018,2,898,100104,102,1,20
5,10,1018,2,898,100105,102,1,10
5,10,1018,2,898,100106,101,1,80
5,10,1018,2,898,100106,102,1,20
5,10,1018,2,898,100107,101,1,50
5,10,1018,2,898,100107,102,1,20
5,10,1018,2,898,100108,102,1,10
5,10,1018,2,898,100109,102,1,10
5,10,1018,2,898,100109,104,1,200
5,10,1018,2,898,100110,102,1,20
5,10,1018,1,634,100111,102,1,100
5,10,1018,1,634,100111,104,1,600
5,10,1018,1,634,100113,102,1,40
5,10,1018,1,634,100114,103,1,600
5,10,1018,1,634,100114,104,1,500
5,10,1018,1,634,100115,102,1,50
5,10,1018,1,634,100115,104,1,1000
5,10,1018,1,634,100116,102,1,20
5,10,1018,1,634,100117,102,1,50
5,10,1018,1,634,100117,103,1,1000
5,10,1018,1,634,100118,102,1,100
5,10,1018,1,634,100118,104,1,400
5,10,1018,1,634,100119,102,1,100
5,10,1018,1,634,100119,104,1,250
5,10,1018,1,634,100120,102,1,55
5,10,1020,1,38,100122,101,1,150
5,10,1020,1,38,100122,102,1,50
5,10,1020,1,38,100123,102,1,100
5,10,1020,1,38,100124,102,1,50
5,10,1020,1,38,100125,102,1,20
5,10,1020,1,38,100126,102,1,50
5,10,1020,1,38,100126,104,1,500
5,10,1020,1,38,100127,102,1,20
5,10,1020,1,38,100128,102,1,10
5,10,1020,1,38,100128,104,1,200
5,10,1020,1,38,100129,102,1,10
5,10,1020,1,38,100129,104,1,150
5,10,1020,1,38,100130,102,1,10
5,10,1025,2,1774,100131,102,1,100
5,10,1025,2,1774,100131,104,1,700
5,10,1025,2,1774,100132,102,1,80
5,10,1025,2,1774,100133,102,1,50
5,10,1025,2,1774,100133,104,1,600
5,10,1025,2,1774,100134,102,1,50
5,10,1025,2,1774,100138,102,1,10
5,10,1025,2,1774,100139,102,1,100
5,10,1025,2,1774,100139,104,1,2000
5,10,1025,2,1774,100140,104,1,300
4,11,1104,1,2028,110001,102,1,20
4,11,1104,1,2028,110002,102,1,40
4,11,1104,1,2028,110003,102,1,50
4,11,1104,1,2028,110004,102,1,20
4,11,1104,1,2028,110004,103,1,600
4,11,1104,1,2028,110004,104,1,5000
4,11,1104,1,2028,110005,102,1,50
4,11,1104,1,2028,110005,104,1,2000
4,11,1104,1,2028,110006,102,1,50
4,11,1104,1,2028,110006,103,1,300
4,11,1104,1,2028,110006,104,1,500
4,11,1104,1,2028,110007,102,1,20
4,11,1104,1,2028,110008,102,1,45
4,11,1104,1,2028,110008,103,1,100
4,11,1104,1,2028,110009,102,1,40
4,11,1104,1,2028,110009,104,1,2000
4,11,1104,1,2028,110010,102,1,40
4,11,1104,1,2028,110010,103,1,150
4,11,1112,2,1952,110011,102,1,50
4,11,1112,2,1952,110011,104,1,2000
4,11,1112,2,1952,110012,102,1,50
4,11,1112,2,1952,110013,102,1,50
4,11,1112,2,1952,110013,104,1,100
4,11,1112,2,1952,110014,102,1,50
4,11,1112,2,1952,110015,101,1,70
4,11,1112,2,1952,110015,102,1,5
4,11,1112,2,1952,110016,102,1,10
4,11,1112,2,1952,110017,102,1,10
4,11,1112,2,1952,110018,102,1,10
4,11,1112,2,1952,110018,104,1,1800
4,11,1112,2,1952,110020,102,1,40
4,11,1112,2,1952,110020,104,1,50
4,11,1112,2,78,110021,102,1,10
4,11,1112,2,78,110022,102,1,10
4,11,1112,2,78,110023,102,1,10
4,11,1112,2,78,110024,102,1,5
4,11,1112,2,78,110025,102,1,10
4,11,1112,2,78,110026,102,1,10
4,11,1112,2,78,110027,102,1,10
4,11,1112,2,78,110028,102,1,20
4,11,1112,2,78,110029,102,1,10
4,11,1112,2,78,110030,102,1,10
4,11,1110,2,714,110031,102,1,10
4,11,1110,2,714,110032,102,1,50
4,11,1110,2,714,110032,103,1,150
4,11,1110,2,714,110032,104,1,2000
4,11,1110,2,714,110033,102,1,10
4,11,1110,2,714,110034,102,1,10
4,11,1110,2,714,110035,102,1,10
4,11,1110,2,714,110035,104,1,200
4,11,1110,2,714,110036,102,1,10
4,11,1110,2,714,110037,102,1,20
4,11,1110,2,714,110038,102,1,10
4,11,1110,2,714,110039,102,1,20
4,11,1110,2,714,110040,102,1,10
4,11,1110,2,2752,110041,102,1,50
4,11,1110,2,2752,110042,102,1,10
4,11,1110,2,2752,110043,102,1,5
4,11,1110,2,2752,110044,102,1,5
4,11,1110,2,2752,110045,102,1,10
4,11,1110,2,2752,110046,102,1,10
4,11,1110,2,2752,110049,102,1,5
4,11,1110,2,2752,110050,102,1,20
4,11,1110,2,2752,110050,104,1,450
4,11,1108,2,492,110051,102,1,10
4,11,1108,2,492,110052,102,1,10
4,11,1108,2,492,110053,102,1,10
4,11,1108,2,492,110054,102,1,10
4,11,1108,2,492,110055,102,1,10
4,11,1108,2,492,110056,102,1,10
4,11,1108,2,492,110058,102,1,5
4,11,1108,2,492,110059,102,1,20
4,11,1108,2,492,110059,103,1,150
4,11,1108,2,492,110059,104,1,2400
4,11,1108,2,492,110060,102,1,10
4,11,1105,2,100,110061,102,1,10
4,11,1105,2,100,110062,102,1,50
4,11,1105,2,100,110063,102,1,10
4,11,1105,2,100,110064,102,1,10
4,11,1105,2,100,110065,102,1,50
4,11,1105,2,100,110066,102,1,10
4,11,1105,2,100,110069,102,1,5
4,11,1105,2,100,110070,102,1,10
4,11,1106,2,446,110071,102,1,10
4,11,1106,2,446,110072,102,1,10
4,11,1106,2,446,110073,102,1,10
4,11,1106,2,446,110074,102,1,20
4,11,1106,2,446,110075,102,1,10
4,11,1106,2,446,110076,104,1,400
4,11,1106,2,446,110077,102,1,5
4,11,1106,2,446,110079,102,1,10
4,11,1106,2,446,110080,102,1,20
4,11,1104,2,434,110081,102,1,20
4,11,1104,2,434,110082,102,1,50
4,11,1104,2,434,110083,102,1,10
4,11,1104,2,434,110084,102,1,10
4,11,1104,2,434,110085,102,1,50
4,11,1104,2,434,110086,102,1,10
4,11,1104,2,434,110086,104,1,650
4,11,1104,2,434,110087,103,1,100
4,11,1104,2,434,110088,102,1,10
4,11,1104,2,434,110089,102,1,10
4,11,1104,2,434,110090,102,1,10
4,11,1107,2,1034,110091,102,1,10
4,11,1107,2,1034,110092,102,1,20
4,11,1107,2,1034,110094,102,1,10
4,11,1107,2,1034,110095,102,1,20
4,11,1107,2,1034,110096,102,1,10
4,11,1107,2,1034,110097,102,1,10
4,11,1107,2,1034,110098,102,1,30
4,11,1107,2,1034,110099,102,1,10
4,11,1107,2,1034,110100,102,1,10
4,11,1109,2,672,110101,102,1,10
4,11,1109,2,672,110102,102,1,10
4,11,1109,2,672,110103,102,1,10
4,11,1109,2,672,110104,102,1,10
4,11,1109,2,672,110105,102,1,10
4,11,1109,2,672,110106,102,1,10
4,11,1109,2,672,110108,102,1,10
4,11,1109,2,672,110110,102,1,10
4,11,1109,2,672,110110,104,1,700
4,11,1113,2,954,110111,102,1,50
4,11,1113,2,954,110111,104,1,500
4,11,1113,2,954,110112,102,1,50
4,11,1113,2,954,110113,102,1,5
4,11,1113,2,954,110114,102,1,50
4,11,1113,2,954,110115,102,1,20
4,11,1113,2,954,110116,102,1,20
4,11,1113,2,954,110117,102,1,40
4,11,1113,2,954,110118,102,1,20
4,11,1113,2,954,110119,102,1,50
4,11,1113,2,954,110120,102,1,5
4,11,1102,2,936,110121,102,1,50
4,11,1102,2,936,110122,102,1,50
4,11,1102,2,936,110123,102,1,50
4,11,1102,2,936,110124,102,1,10
4,11,1102,2,936,110125,102,1,5
4,11,1102,2,936,110125,104,1,650
4,11,1102,2,936,110126,102,1,50
4,11,1102,2,936,110126,104,1,1300
4,11,1102,2,936,110127,102,1,10
4,11,1102,2,936,110129,102,1,50
4,11,1102,2,936,110130,102,1,50
4,11,1101,2,154,110131,102,1,20
4,11,1101,2,154,110132,102,1,50
4,11,1101,2,154,110133,102,1,20
4,11,1101,2,154,110134,102,1,20
4,11,1101,2,154,110135,102,1,50
4,11,1101,2,154,110136,102,1,20
4,11,1101,2,154,110137,102,1,10
4,11,1101,2,154,110138,102,1,20
4,11,1101,2,154,110138,103,1,100
4,11,1101,2,154,110138,104,1,400
4,11,1101,2,154,110139,102,1,20
4,11,1101,2,154,110140,102,1,10
5,12,1211,1,2856,120001,102,1,10
5,12,1211,1,2856,120001,104,1,3000
5,12,1211,1,2856,120002,102,1,10
5,12,1211,1,2856,120003,102,1,15
5,12,1211,1,2856,120003,104,1,2500
5,12,1211,1,2856,120004,102,1,5
5,12,1211,1,2856,120004,104,1,150
5,12,1211,1,2856,120005,101,1,420
5,12,1211,1,2856,120005,102,1,10
5,12,1211,1,2856,120006,103,1,2000
5,12,1211,1,2856,120006,104,1,3000
5,12,1211,1,2856,120007,102,1,10
5,12,1211,1,2856,120007,104,1,1000
5,12,1211,1,2856,120008,102,1,20
5,12,1211,1,2856,120009,102,1,45
5,12,1211,1,2856,120009,104,1,270
5,12,1211,1,2856,120010,102,1,10
5,12,1211,1,2856,120010,104,1,50
5,12,1202,1,2146,120011,102,1,10
5,12,1202,1,2146,120012,102,1,20
5,12,1202,1,2146,120012,104,1,1000
5,12,1202,1,2146,120013,102,1,20
5,12,1202,1,2146,120013,103,1,300
5,12,1202,1,2146,120013,104,1,1000
5,12,1202,1,2146,120014,102,1,20
5,12,1202,1,2146,120014,104,1,
5,12,1202,1,2146,120015,102,1,20
5,12,1202,1,2146,120017,103,1,120
5,12,1202,1,2146,120018,102,1,10
5,12,1202,1,2146,120019,102,1,20
5,12,1202,1,2146,120020,101,1,210
5,12,1202,1,2146,120020,102,1,10
5,12,1202,1,2710,120022,102,1,15
5,12,1202,1,2710,120022,104,1,2500
5,12,1202,1,2710,120023,102,1,10
5,12,1202,1,2710,120024,102,1,10
5,12,1202,1,2710,120024,104,1,2000
5,12,1202,1,2710,120025,102,1,40
5,12,1202,1,2710,120026,102,1,20
5,12,1202,1,2710,120028,102,1,10
5,12,1202,1,2710,120029,102,1,10
5,12,1212,1,1392,120031,102,1,10
5,12,1212,1,1392,120032,102,1,5
5,12,1212,1,1392,120033,102,1,15
5,12,1212,1,1392,120033,104,1,2000
5,12,1212,1,1392,120034,103,1,120
5,12,1212,1,1392,120034,104,1,1120
5,12,1212,1,1392,120035,102,1,10
5,12,1212,1,1392,120036,101,1,210
5,12,1212,1,1392,120036,102,1,40
5,12,1212,1,1392,120036,104,1,500
5,12,1212,1,1392,120037,102,1,20
5,12,1212,1,1392,120037,104,1,2000
5,12,1212,1,1392,120038,102,1,5
5,12,1212,1,1392,120039,102,1,10
5,12,1212,1,1392,120039,104,1,1500
5,12,1208,2,526,120041,102,1,20
5,12,1208,2,526,120042,102,1,15
5,12,1208,2,526,120042,104,1,2000
5,12,1208,2,526,120043,101,1,210
5,12,1208,2,526,120043,102,1,30
5,12,1208,2,526,120044,102,1,10
5,12,1208,2,526,120044,104,1,2000
5,12,1208,2,526,120045,102,1,45
5,12,1208,2,526,120046,102,1,5
5,12,1208,2,526,120047,102,1,40
5,12,1208,2,526,120047,104,1,1400
5,12,1208,2,526,120048,102,1,10
5,12,1208,2,526,120048,104,1,1500
5,12,1208,2,526,120050,102,1,20
5,12,1216,2,618,120052,102,1,10
5,12,1216,2,618,120054,101,1,30
5,12,1216,2,618,120054,102,1,10
5,12,1216,2,618,120055,102,1,5
5,12,1216,2,618,120056,102,1,10
5,12,1216,2,618,120057,102,1,15
5,12,1216,2,618,120057,104,1,1000
5,12,1216,2,618,120058,102,1,40
5,12,1216,2,618,120059,102,1,20
5,12,1216,2,618,120060,102,1,20
5,12,1216,2,618,120060,104,1,1500
5,12,1210,2,462,120061,104,1,1500
5,12,1210,2,462,120062,104,1,1000
5,12,1210,2,462,120063,102,1,20
5,12,1210,2,462,120064,102,1,10
5,12,1210,2,462,120065,102,1,10
5,12,1210,2,462,120065,104,1,1000
5,12,1210,2,462,120066,102,1,10
5,12,1210,2,462,120068,102,1,10
5,12,1204,2,736,120071,104,1,
5,12,1204,2,736,120072,102,1,10
5,12,1204,2,736,120073,102,1,5
5,12,1204,2,736,120074,102,1,10
5,12,1204,2,736,120075,101,1,5
5,12,1204,2,736,120076,103,1,150
5,12,1204,2,736,120078,102,1,10
5,12,1204,2,736,120078,104,1,1500
5,12,1204,2,736,120079,102,1,10
5,12,1204,2,736,120080,102,1,5
5,12,1211,1,2220,120081,102,1,20
5,12,1211,1,2220,120081,104,1,1500
5,12,1211,1,2220,120083,102,1,50
5,12,1211,1,2220,120085,102,1,10
5,12,1211,1,2220,120087,102,1,50
5,12,1211,1,2220,120088,102,1,30
5,12,1211,1,2220,120088,104,1,700
5,12,1211,1,2220,120089,102,1,5
5,12,1211,1,2220,120090,102,1,20
5,12,1211,1,2220,120090,104,1,2000
5,12,1214,2,452,120091,102,1,10
5,12,1214,2,452,120092,102,1,10
5,12,1214,2,452,120092,104,1,1000
5,12,1214,2,452,120093,102,1,20
5,12,1214,2,452,120094,102,1,10
5,12,1214,2,452,120095,104,1,1000
5,12,1214,2,452,120096,102,1,5
5,12,1214,2,452,120097,102,1,10
5,12,1214,2,452,120098,101,1,100
5,12,1214,2,452,120098,102,1,30
5,12,1214,2,452,120099,104,1,800
5,12,1214,2,452,120100,102,1,20
5,12,1214,2,452,120100,104,1,1200
6,13,1310,1,1300,130003,102,1,10
6,13,1310,1,1300,130004,104,1,280
6,13,1310,1,1300,130006,104,1,300
6,13,1310,1,1300,130007,101,1,200
6,13,1310,1,1300,130007,102,1,10
6,13,1310,1,1300,130007,104,1,300
6,13,1310,1,1300,130008,102,1,10
6,13,1310,1,1300,130008,104,1,300
6,13,1310,1,1300,130010,102,1,10
6,13,1314,1,6,130012,102,1,20
6,13,1314,1,6,130012,104,1,250
6,13,1314,1,6,130013,102,1,20
6,13,1314,1,6,130017,102,1,40
6,13,1314,1,6,130018,102,1,20
6,13,1307,1,268,130021,102,1,20
6,13,1307,1,268,130021,104,1,600
6,13,1307,1,268,130023,102,1,10
6,13,1307,1,268,130026,102,1,10
6,13,1307,1,268,130026,104,1,300
6,13,1307,1,268,130027,102,1,10
6,13,1303,1,626,130032,102,1,5
6,13,1303,1,626,130034,102,1,15
6,13,1303,1,626,130035,104,1,2000
6,13,1303,1,626,130036,102,1,10
6,13,1303,1,626,130037,102,1,10
6,13,1303,1,626,130038,102,1,10
6,13,1303,1,626,130039,102,1,10
6,13,1305,1,1232,130041,104,1,200
6,13,1305,1,1232,130044,102,1,50
6,13,1305,1,1232,130045,102,1,50
6,13,1305,1,1232,130046,104,1,1000
6,13,1305,1,1232,130048,102,1,50
6,13,1305,1,1232,130049,102,1,30
6,13,1309,2,674,130051,104,1,2500
6,13,1309,2,674,130053,104,1,750
6,13,1309,2,674,130058,104,1,300
6,13,1309,2,674,130059,102,1,15
6,13,1309,2,674,130060,104,1,300
6,13,1305,2,10,130061,102,1,15
6,13,1305,2,10,130064,104,1,160
6,13,1305,2,10,130067,102,1,40
6,13,1305,2,10,130067,104,1,1000
6,13,1305,2,10,130069,102,1,10
6,13,1305,2,10,130070,104,1,600
6,13,1301,1,1206,130071,104,1,200
6,13,1301,1,1206,130072,104,1,120
6,13,1301,1,1206,130073,102,1,15
6,13,1301,1,1206,130074,102,1,20
6,13,1301,1,1206,130076,102,1,10
6,13,1301,1,1206,130077,104,1,300
6,13,1301,1,1206,130078,102,1,20
6,13,1301,1,1206,130078,104,1,500
6,13,1301,1,1206,130079,102,1,20
6,13,1301,1,1206,130080,102,1,50
4,14,1401,2,1116,140001,102,1,5
4,14,1401,2,1116,140001,104,1,300
4,14,1401,2,1116,140002,102,1,5
4,14,1401,2,1116,140002,104,1,100
4,14,1401,2,1116,140003,102,1,5
4,14,1401,2,1116,140003,104,1,200
4,14,1401,2,1116,140004,102,1,5
4,14,1401,2,1116,140004,104,1,1000
4,14,1401,2,1116,140005,102,1,5
4,14,1401,2,1116,140005,103,1,150
4,14,1401,2,1116,140005,104,1,1000
4,14,1401,2,1116,140007,102,1,50
4,14,1401,2,1116,140008,102,1,40
4,14,1401,2,1116,140010,102,1,5
4,14,1407,2,68,140011,102,1,5
4,14,1407,2,68,140011,104,1,200
4,14,1407,2,68,140012,102,1,5
4,14,1407,2,68,140012,104,1,200
4,14,1407,2,68,140013,102,1,5
4,14,1407,2,68,140013,104,1,200
4,14,1407,2,68,140014,102,1,5
4,14,1407,2,68,140015,101,1,40
4,14,1407,2,68,140015,102,1,60
4,14,1407,2,68,140016,102,1,20
4,14,1407,2,68,140018,101,1,40
4,14,1407,2,68,140018,102,1,5
4,14,1408,2,1996,140021,102,1,30
4,14,1408,2,1996,140022,102,1,30
4,14,1408,2,1996,140023,102,1,20
4,14,1408,2,1996,140024,102,1,5
4,14,1408,2,1996,140024,104,1,360
4,14,1408,2,1996,140025,104,1,1000
4,14,1408,2,1996,140026,102,1,10
4,14,1408,2,1996,140026,104,1,300
4,14,1408,2,1996,140027,101,1,200
4,14,1408,2,1996,140027,102,1,20
4,14,1408,2,1996,140028,102,1,10
4,14,1408,2,1996,140029,102,1,5
4,14,1408,2,1996,140030,102,1,5
4,14,1408,2,1996,140030,104,1,100
4,14,1413,1,2578,140034,102,1,5
4,14,1413,1,2578,140034,104,1,300
4,14,1413,1,2578,140035,102,1,5
4,14,1413,1,2578,140035,104,1,300
4,14,1413,1,2578,140036,102,1,5
4,14,1413,1,2578,140036,104,1,300
4,14,1413,1,2578,140037,102,1,10
4,14,1413,1,2578,140037,104,1,600
4,14,1413,1,2578,140039,102,1,20
4,14,1413,1,2578,140040,104,1,1200
4,14,1415,2,952,140043,102,1,20
4,14,1415,2,952,140043,104,1,400
4,14,1415,2,952,140044,102,1,10
4,14,1415,2,952,140045,102,1,40
4,14,1415,2,952,140046,102,1,5
4,14,1415,2,952,140047,102,1,10
4,14,1415,2,952,140048,102,1,10
4,14,1415,2,952,140049,102,1,5
4,14,1415,2,952,140049,104,1,500
4,14,1415,2,952,140050,102,1,5
4,14,1415,2,952,140050,104,1,200
4,14,1403,1,34,140051,102,1,40
4,14,1403,1,34,140051,103,1,150
4,14,1403,1,34,140051,104,1,1200
4,14,1403,1,34,140052,102,1,40
4,14,1403,1,34,140052,103,1,150
4,14,1403,1,34,140053,102,1,40
4,14,1403,1,34,140053,103,1,150
4,14,1403,1,34,140054,102,1,5
4,14,1403,1,34,140054,104,1,200
4,14,1403,1,34,140055,102,1,5
4,14,1403,1,34,140055,104,1,1200
4,14,1403,1,34,140058,104,1,300
4,14,1403,1,34,140059,102,1,40
4,14,1403,1,34,140060,102,1,50
4,14,1406,2,694,140061,102,1,5
4,14,1406,2,694,140062,102,1,10
4,14,1406,2,694,140063,102,1,5
4,14,1406,2,694,140065,102,1,20
4,14,1406,2,694,140065,104,1,400
4,14,1406,2,694,140067,101,1,200
4,14,1406,2,694,140067,102,1,40
4,14,1406,2,694,140068,101,1,100
4,14,1406,2,694,140068,102,1,10
4,14,1406,2,694,140069,104,1,700
4,14,1406,2,694,140070,102,1,5
4,14,1406,2,694,140070,104,1,400
4,14,1413,2,670,140071,102,1,20
4,14,1413,2,670,140072,101,1,40
4,14,1413,2,670,140072,102,1,10
4,14,1413,2,670,140073,102,1,20
4,14,1413,2,670,140074,102,1,5
4,14,1413,2,670,140074,104,1,400
4,14,1413,2,670,140075,104,1,300
4,14,1413,2,670,140076,102,1,5
4,14,1413,2,670,140076,104,1,200
4,14,1413,2,670,140077,102,1,5
4,14,1413,2,670,140077,104,1,50
4,14,1413,2,670,140078,102,1,5
4,14,1413,2,670,140078,104,1,160
4,14,1410,2,236,140081,102,1,5
4,14,1410,2,236,140082,102,1,5
4,14,1410,2,236,140083,102,1,20
4,14,1410,2,236,140087,102,1,10
4,14,1410,2,236,140088,102,1,20
4,14,1410,2,236,140089,102,1,5
4,14,1410,2,236,140089,104,1,100
4,14,1410,2,236,140090,102,1,5
4,14,1410,2,236,140090,104,1,150
4,14,1404,1,96,140092,104,1,10
4,14,1404,1,96,140093,102,1,5
4,14,1404,1,96,140094,102,1,5
4,14,1404,1,96,140095,102,1,10
4,14,1404,1,96,140096,102,1,5
4,14,1404,1,96,140096,104,1,400
4,14,1404,1,96,140097,102,1,5
4,14,1404,1,96,140097,104,1,1000
4,14,1404,1,96,140098,102,1,5
4,14,1404,1,96,140098,104,1,720
4,14,1404,1,96,140099,102,1,10
4,14,1404,1,96,140099,104,1,160
4,14,1404,1,96,140100,102,1,5
4,14,1408,2,968,140101,101,1,100
4,14,1408,2,968,140101,102,1,5
4,14,1408,2,968,140101,104,1,200
4,14,1408,2,968,140102,102,1,5
4,14,1408,2,968,140102,104,1,250
4,14,1408,2,968,140103,102,1,5
4,14,1408,2,968,140103,104,1,300
4,14,1408,2,968,140104,101,1,40
4,14,1408,2,968,140104,102,1,15
4,14,1408,2,968,140105,101,1,120
4,14,1408,2,968,140106,102,1,10
4,14,1408,2,968,140107,104,1,300
4,14,1408,2,968,140108,102,1,10
4,14,1408,2,968,140108,104,1,200
4,14,1411,2,1066,140111,102,1,5
4,14,1411,2,1066,140112,101,1,5
4,14,1411,2,1066,140114,102,1,5
4,14,1411,2,1066,140115,102,1,5
4,14,1411,2,1066,140116,102,1,5
4,14,1411,2,1066,140117,102,1,10
4,14,1411,2,1066,140118,102,1,20
4,14,1411,2,1066,140119,102,1,5
